id,id_nota,valoracion_llm,relevante_economia,AAPLD,DESPD,KOD,MELID,MSFTD,NVDAD,TEND,VISTD,XOMD
12863,33031,neutral,1,,,,,,,,,
12864,33030,neutral,,,,,,,,,,
12865,33029,neutral,,,,,,,,,,
12866,33028,neutral,,,,,,,,,,
12867,33027,negative,,,,,,,,,,
12868,33026,neutral,,,,,,,,,,
12869,33025,neutral,,,,,,,,,,
12870,33024,neutral,,,,,,,,,,
12871,33023,neutral,,,,,,,,,,
12872,33022,neutral,,,,,,,,,,
12873,33021,neutral,,,,,,,,,,
12874,33020,neutral,,,,,,,,,,
12875,33019,neutral,,,,,,,,,,
12876,33018,negative,1,,,,,,,,,
12877,33017,neutral,,,,,,,,,,
12878,33016,neutral,,,,,,,,,,
12879,33015,neutral,,,,,,,,,,
12880,33014,negative,,,,,,,,,,
12881,33013,neutral,1,,,,,,,,,
12882,33012,neutral,1,,,,,,,,,
12883,33011,neutral,,,,,,,,,,
12884,33010,neutral,,,,,,,,,,
12885,33009,neutral,,,,,,,,,,
12886,33008,negative,,,,,,,,,,
12887,33007,neutral,,,,,,,,,,
12888,33006,neutral,,,,,,,,,,
12889,33005,neutral,,,,,,,,,,
12890,33004,neutral,,,,,,,,,,
12891,33003,neutral,,,,,,,,,,
12892,33002,neutral,,,,,,,,,,
12893,33001,neutral,,,,,,,,,,
12894,33000,neutral,,,,,,,,,,
12895,32999,neutral,,,,,,,,,,
12896,32998,neutral,,,,,,,,,,
12897,32997,neutral,,,,,,,,,,
12898,32996,neutral,1,,,,,,,,,
12899,32995,neutral,,,,,,,,,,
12900,32994,neutral,,,,,,,,,,
12901,32993,neutral,,,,,,,,,,
12902,32992,neutral,,,,,,,,,,
12903,32991,neutral,,,,,,,,,,
12904,32990,neutral,,,,,,,,,,
12905,32989,neutral,,,,,,,,,,
12906,32988,neutral,,,,,,,,,,
12907,32987,neutral,1,,,,,,,,,
12908,32986,positive,1,,,,,,,1,1,
12909,32985,neutral,,,,,,,,,,
12910,32984,neutral,,,,,,,,,,
12911,32954,negative,1,,1,,,,,1,,
12912,32983,neutral,,,,,,,,,,
12913,32982,neutral,,,,,,,,,,
12914,32981,neutral,,,,,,,,,,
12915,32980,neutral,,,,,,,,,,
12916,32979,neutral,1,,,,,,,,,
12917,32978,neutral,,,,,,,,,,
12918,32977,neutral,,,,,,,,,,
12919,32976,neutral,,,,,,,,,,
12920,32975,neutral,,,,,,,,,,
12921,32974,neutral,,,,,,,,,,
12922,32973,negative,1,,1,,,,1,1,,
12923,32972,neutral,,,,,,,,,,
12924,32971,neutral,,,,,,,,,,
12925,32970,neutral,,,,,,,,,,
12926,32969,neutral,,,,,,,,,,
12927,32968,neutral,,,,,,,,,,
12928,32967,neutral,,,,,,,,,,
12929,32966,neutral,,,,,,,,,,
12930,32965,positive,,,,,,,,,,
12931,32964,neutral,,,,,,,,,,
12932,32963,neutral,,,,,,,,,,
12933,32962,neutral,1,,,,,,,,,
12934,32961,neutral,1,,,,,,,,,
12935,32960,neutral,,,,,,,,,,
12936,32959,neutral,,,,,,,,,,
12937,32958,neutral,,,,,,,,,,
12938,32957,neutral,,,,,,,,,,
12939,32956,neutral,,,,,,,,,,
12940,32955,neutral,,,,,,,,,,
12941,32953,neutral,,,,,,,,,,
12942,32952,neutral,,,,,,,,,,
12943,32951,negative,,,,,,,,,,
12944,32950,neutral,1,,1,,,,1,,,
12945,32949,neutral,,,,,,,,,,
12946,32948,neutral,,,,,,,,,,
12947,32947,neutral,,,,,,,,,,
12948,32946,neutral,,,,,,,,,,
12949,32945,neutral,,,,,,,,,,
12950,32944,neutral,,,,,,,,,,
12951,32943,neutral,1,,,,,,,,,
12952,32942,neutral,,,,,,,,,,
12953,32941,neutral,,,,,,,,,,
12954,32940,neutral,,,,,,,,,,
12955,32939,neutral,,,,,,,,,,
12956,32938,neutral,,,,,,,,,,
12957,32937,neutral,,,,,,,,,,
12958,32936,neutral,,,,,,,,,,
12959,32935,neutral,,,,,,,,,,
12960,32934,neutral,,,,,,,,,,
12961,32933,neutral,,,,,,,,,,
12962,32932,neutral,,,,,,,,,,
12963,32931,neutral,,,,,,,,,,
12964,32930,neutral,,,,,,,,,,
12965,32929,neutral,,,,,,,,,,
12966,32928,neutral,,,,,,,,,,
12967,32927,neutral,,,,,,,,,,
12968,32926,neutral,,,,,,,,,,
12969,32925,neutral,,,,,,,,,,
12970,32924,neutral,,,,,,,,,,
12971,32923,neutral,,,,,,,,,,
12972,32922,neutral,,,,,,,,,,
12973,32921,neutral,,,,,,,,,,
12974,32920,neutral,,,,,,,,,,
12975,32919,neutral,,,,,,,,,,
12976,32918,neutral,,,,,,,,,,
12977,32917,negative,,,,,,,,,,
12978,32916,neutral,,,,,,,,,,
12979,32915,neutral,,,,,,,,,,
12980,32914,neutral,,,,,,,,,,
12981,32913,neutral,,,,,,,,,,
12982,32912,neutral,,,,,,,,,,
12983,32911,neutral,,,,,,,,,,
12984,32910,positive,1,,1,,,,,1,1,
12985,32909,neutral,,,,,,,,,,
12986,32908,negative,,,,,,,,,,
12987,32907,neutral,,,,,,,,,,
12988,32906,neutral,,,,,,,,,,
12989,32905,neutral,,,,,,,,,,
12990,32904,neutral,,,,,,,,,,
12991,32839,neutral,,,,,,,,,,
12992,32903,neutral,,,,,,,,,,
12993,32902,neutral,,,,,,,,,,
12994,32901,neutral,,,,,,,,,,
12995,32900,neutral,,,,,,,,,,
12996,32899,neutral,,,,,,,,,,
12997,32898,negative,1,,,,,,1,1,,
12998,32897,negative,,,,,,,,,,
12999,32896,neutral,,,,,,,,,,
13000,32895,negative,,,,,,,,,,
13001,32894,neutral,,,,,,,,,,
13002,32893,neutral,,,,,,,,,,
13003,32892,neutral,,,,,,,,,,
13004,32891,neutral,1,,,,,,,,,
13005,32890,neutral,,,,,,,,,,
13006,32889,neutral,,,,,,,,,,
13007,32888,positive,,,,,,,,,,
13008,32887,neutral,,,,,,,,,,
13009,32886,neutral,1,,,,,,,,,
13010,32885,neutral,,,,,,,,,,
13011,32884,neutral,,,,,,,,,,
13012,32883,neutral,,,,,,,,,,
13013,32882,neutral,1,,,,,,,,,
13014,32881,neutral,,,,,,,,,,
13015,32880,neutral,,,,,,,,,,
13016,32779,neutral,,,,,,,,,,
13017,32879,neutral,,,,,,,,,1,
13018,32878,neutral,,,,,,,,,,
13019,32877,neutral,1,,,,,,,,,
13020,32876,positive,,,,,,,,,,
13021,32875,neutral,1,,,,,,,,,
13022,32874,negative,1,,,1,,,,,,
13023,32873,neutral,,,,,,,,,,
13024,32872,neutral,,,,,,,,,,
13025,32871,neutral,,,,,,,,,,
13026,32870,neutral,,,,,,,,,,
13027,32869,neutral,,,,,,,,,,
13028,32868,neutral,,,,,,,,,,
13029,32867,negative,,,,,,,,,,
13030,32866,neutral,,,,,,,,,,
13031,32865,neutral,,,,,,,,,,
13032,32864,neutral,,,,,,,,,,
13033,32863,neutral,,,,,,,,,,
13034,32862,neutral,,,,,,,,,,
13035,32861,neutral,,,,,,,,,,
13036,32860,neutral,,,,,,,,,,
13037,32859,neutral,,,,,,,,,,
13038,32858,neutral,,,,,,,,,,
13039,32857,neutral,,,,,,,,,,
13040,32856,neutral,,,,,,,,,,
13041,32855,neutral,,,,,,,,,,
13042,32854,neutral,,,,,,,,,,
13043,32853,neutral,,,,,,,,,,
13044,32852,neutral,,,,,,,,,,
13045,32851,neutral,,,,,,,,,,
13046,32850,neutral,,,,,,,,,,
13047,32849,neutral,,,,,,,,,,
13048,32848,neutral,1,1,1,1,1,1,1,1,1,1
13049,32847,neutral,,,,,,,,,,
13050,32846,neutral,,,,,,,,,,
13051,32845,neutral,,,,,,,,,,
13052,32844,neutral,,,,,,,,,,
13053,32843,neutral,1,,,,,,,1,,
13054,32842,neutral,,,,,,,,,,
13055,32841,negative,1,,,,,,,,,
13056,32840,neutral,,,,,,,,,,
13057,32838,neutral,,,,,,,,,,
13058,32837,neutral,,,,,,,,,,
13059,32836,neutral,,,,,,,,,,
13060,32835,negative,,,,,,,,,,
13061,32834,neutral,1,1,1,,,,,,,
13062,32833,neutral,,,,,,,,,,
13063,32832,neutral,,,,,,,,,,
13064,32831,neutral,,,,,,,,,,
13065,32830,neutral,,,,,,,,,,
13066,32829,neutral,,,,,,,,,,
13067,32828,neutral,,,,,,,,,,
13068,32827,neutral,,,,,,,,,,
13069,32826,neutral,,,,,,,,,,
13070,32825,neutral,1,,,,,,,1,,
13071,32824,neutral,,,,,,,,,,
13072,32823,neutral,,,,,,,,,,
13073,32822,neutral,,,,,,,,,,
13074,32821,neutral,,,,,,,,,,
13075,32820,positive,1,,,,,,,,,
13076,32819,neutral,1,,,,1,,,1,,
13077,32818,neutral,1,,,,,,,,,
13078,32817,neutral,,,,,,,,,,
13079,32816,neutral,,,,,,,,,,
13080,32815,neutral,,,,,,,,,,
13081,32814,neutral,,,,,,,,,,
13082,32813,neutral,,,,,,,,,,
13083,32812,neutral,,,,,,,,,,
13084,32811,neutral,,,,,,,,,,
13085,32810,neutral,,,,,,,,,,
13086,32809,neutral,,,,,,,,,,
13087,32808,neutral,,,,,,,,,,
13088,32807,neutral,,,,,,,,,,
13089,32806,neutral,,,,,,,,,,
13090,32805,neutral,,,,,,,,,,
13091,32804,neutral,,,,,,,,,,
13092,32803,neutral,,,,,,,,,,
13093,32802,neutral,1,,,,,,,,,
13094,32801,neutral,,,,,,,,,,
13095,32800,neutral,,,,,,,,,,
13096,32799,neutral,,,,,,,,,,
13097,32798,neutral,,,,,,,,,,
13098,32797,neutral,,,,,,,,,,
13099,32796,neutral,1,,,,,,,,,
13100,32795,negative,,,,,,,,,,
13101,32794,neutral,,,,,,,,,,
13102,32793,neutral,,,,,,,,,,
13103,32792,neutral,,,,,,,,,,
13104,32791,neutral,,,,,,,,,,
13105,32790,neutral,,,,,,,,,,
13106,32789,neutral,1,,,,,,,,,
13107,32788,neutral,,,,,,,,,,
13108,32787,neutral,1,,,,,,,,,
13109,32786,neutral,,,,,,,,,,
13110,32785,negative,,,1,,,,,1,,
13111,32784,neutral,,,,,,,,,,
13112,32783,neutral,,,,,,,,,,
13113,32782,neutral,,,,,,,,,,
13114,32781,neutral,,,,,,,,,,
13115,32780,neutral,,,,,,,,,,
13116,32778,neutral,,,,,,,,,,
13117,32777,negative,,,,,,,,,,
13118,32776,neutral,,,,,,,,,,
13119,32775,neutral,,,,,,,,,,
13120,32774,neutral,,,,,,,,,,
13121,32773,neutral,,,,,,,,,,
13122,32772,neutral,,,,,,,,,,
13123,32771,neutral,,,,,,,,,,
13124,32770,neutral,,,,,,,,,,
13125,32769,neutral,1,,,,,,,,,
13126,32768,neutral,,,,,,,,,,
13127,32767,neutral,,,,,,,,,,
13128,32766,neutral,,,,,,,,,,
13129,32765,neutral,,,,,,,,,,
13130,32764,neutral,,,,,,,,,,
13131,32763,neutral,,,,,,,,,,
13132,32762,positive,1,,,,,,,,,
13133,32761,neutral,,,,,,,,,,
13134,32760,neutral,,,,,,,,,,
13135,32759,neutral,,,,,,,,,,
13136,32758,neutral,,,,,,,,,,
13137,32757,neutral,,,,,,,,,,
13138,32756,neutral,,,,,,,,,,
13139,32755,neutral,,,,,,,,,,
13140,32754,neutral,,,,,,,,,,
13141,32753,neutral,,,,,,,,,,
13142,32752,neutral,,,,,,,,,,
13143,32751,neutral,,,,,,,,,,
13144,32750,neutral,,,,,,,,,,
13145,32749,neutral,,,,,,,,,,
13146,32748,neutral,,,,,,,,,,
13147,32747,neutral,,,,,,,,,,
13148,32746,neutral,1,,,,,,,,,
13149,32745,neutral,,,,,,,,,,
13150,32744,neutral,,,,,,,,,,
13151,32743,neutral,,,,,,,,,,
13152,32742,neutral,,,,,,,,,,
13153,32741,neutral,,,,,,,,,,
13154,32740,neutral,,,,,,,,,,
13155,32715,neutral,,,,,,,,,,
13156,32691,neutral,,,,,,,,,,
13157,32739,neutral,,,,,,,,,,
13158,32738,negative,,,,,,,,,,
13159,32737,neutral,,,,,,,,,,
13160,32736,neutral,,,,,,,,,,
13161,32735,neutral,,,,,,,,,,
13162,32734,neutral,,,,,,,,,,
13163,32733,neutral,,,,,,,,,,
13164,32732,neutral,,,,,,,,,,
13165,32731,neutral,,,,,,,,,,
13166,32730,neutral,,,,,,,,,,
13167,32729,neutral,,,,,,,,,,
13168,32728,neutral,,,,,,,,,,
13169,32727,neutral,,1,,,,,,,,
13170,32726,neutral,,,,,,,,,,
13171,32725,neutral,,,,,,,,,,
13172,32724,neutral,,,,,,,,,,
13173,32723,neutral,,,,,,,,,,
13174,32722,neutral,,,,,,,,,,
13175,32721,neutral,,,,,,,,,,
13176,32720,neutral,,,,,,,,,,
13177,32719,neutral,,,,,,,,,,
13178,32718,neutral,,,,,,,,,,
13179,32717,neutral,1,,,,,,,,,
13180,32716,neutral,,,,,,,,,,
13181,32714,neutral,,,,,,,,,,
13182,32713,neutral,,,,,,,,,,
13183,32712,neutral,,,,,,,,,,
13184,32711,neutral,,,,,,,,,,
13185,32710,neutral,1,,,,,,,,,
13186,32709,neutral,,,,,,,,,,
13187,32708,neutral,,,,,,,,,,
13188,32707,neutral,,,,,,,,,,
13189,32706,neutral,,,,,,,,,,
13190,32705,neutral,,,,,,,,,,
13191,32704,neutral,,,,,,,,,,
13192,32703,neutral,,,,,,,,,,
13193,32702,neutral,,,,,,,,,,
13194,32701,neutral,,,,,,,,,,
13195,32700,neutral,,,,,,,,,,
13196,32699,negative,,,,,,,,,,
13197,32698,neutral,,,,,,,,,,
13198,32697,neutral,,,,,,,,,,
13199,32696,neutral,,,,,,,,,,
13200,32695,neutral,,,,,,,,,,
13201,32694,neutral,,,,,,,,,,
13202,32693,neutral,,,,,,,,,,
13203,32692,neutral,,,,,,,,,,
13204,32690,neutral,,,,,,,,,,
13205,32689,neutral,,,,,,,,,,
13206,32688,neutral,,,,,,,,,,
13207,32687,neutral,,,,,,,,,,
13208,32686,neutral,,,,,,,,,,
13209,32685,neutral,,,,,,,,,,
13210,32684,neutral,,,,,,,,,,
13211,32683,neutral,,,,,,,,,,
13212,32682,neutral,,,,,,,,,,
13213,32681,neutral,,,,,,,,,,
13214,32680,neutral,,,,,,,,,,
13215,32679,neutral,,,,,,,,,,
13216,32678,neutral,,,,,,,,,,
13217,32677,neutral,,,,,,,,,,
13218,32676,negative,,,,,,,,,,
13219,32675,neutral,1,,,,,,,,,
13220,32674,neutral,,,,,,,,,,
13221,32673,neutral,,,,,,,,,,
13222,32672,neutral,,,,,,,,,,
13223,32671,neutral,,,,,,,,,,
13224,32670,neutral,,,,,,,,,,
13225,32669,neutral,,,,,,,,,,
13226,32668,neutral,,,,,,,,,,
13227,32667,neutral,,,,,,,,,,
13228,32666,neutral,,,,,,,,,,
13229,32665,neutral,1,,,,,,,,,
13230,32664,neutral,,,,,,,,,,
13231,32663,neutral,,,,,,,,,,
13232,32662,neutral,1,,,,,,,,,
13233,32661,positive,1,,,,,,,,,
13234,32660,neutral,,,,,,,,,,
13235,32659,neutral,,,,,,,,,,
13236,32658,neutral,,,,,,,,,,
13237,32657,neutral,,,,,,,,,,
13238,32656,neutral,,,,,,,,,,
13239,32655,neutral,,,,,,,,,,
13240,32654,neutral,1,,,,,,,,,
13241,32653,neutral,,,,,,,,,,
13242,32652,neutral,,,,,,,,,,
13243,32651,neutral,,,,,,,,,,
13244,32650,neutral,,,,,,,,,,
13245,32649,positive,1,,,,,,,,,
13246,32648,negative,,,,,,,,,,
13247,32647,neutral,1,,,,,,,,,
13248,32646,neutral,,,,,,,,,,
13249,32645,negative,,,,,,,,,,
13250,32644,neutral,1,,,,,,,,,
13251,32643,negative,1,,,,,,,,,
13252,32642,negative,,,,,,,,,,
13253,32641,neutral,,,,,,,,,,
13254,32640,positive,1,1,,,,,1,1,,
13255,32639,neutral,,,,,,,,,,
13256,32638,neutral,,,,,,,,,,
13257,32637,neutral,,,,,,,,,,
13258,32636,neutral,,,,,,,,,,
13259,32635,neutral,,,,,,,,,,
13260,32634,neutral,1,,,,,,,,,
13261,32633,neutral,,,,,,,,,,
13262,32632,neutral,,,,,,,,,,
13263,32631,neutral,1,,,,,,,1,,
13264,32630,neutral,,,,,,,,,,
13265,32629,neutral,,,,,,,,,,
13266,32628,neutral,,,,,,,,,,
13267,32627,neutral,,,,,,,,,,
13268,32626,neutral,,,,,,,,,,
13269,32625,neutral,1,,,,,,,,,
13270,32624,neutral,,,,,,,,,,
13271,32623,neutral,1,,,,,,,,,
13272,32622,neutral,,,,,,,,,,
13273,32621,neutral,1,,,,,,,,,
13274,32534,neutral,,,,,,,,,,
13275,32620,neutral,,,,,,,,,,
13276,32619,neutral,,,,,,,,,,
13277,32618,negative,1,,,,,,,,,
13278,32617,neutral,,,,,,,,,,
13279,32616,neutral,,,,,,,,,,
13280,32615,negative,,,,,,,,,,
13281,32614,positive,1,,,,,,,1,,
13282,32613,neutral,1,,,,,,,1,,
13283,32612,neutral,,,,,,,,,,
13284,32611,neutral,1,,,,,,,,,
13285,32610,neutral,,,,,,,,,,
13286,32609,negative,1,,,,,,,,,
13287,32608,neutral,,,,,,,,,,
13288,32607,neutral,,,,,,,,,,
13289,32606,neutral,,,,,,,,,,
13290,32605,neutral,,,,,,,,,,
13291,32604,neutral,,,,,,,,,,
13292,32603,neutral,,,,,,,,,,
13293,32602,neutral,1,,,,,,,1,,
13294,32601,neutral,,,,,,,,,,
13295,32600,neutral,,,,,,,,,,
13296,32599,negative,,,,,,,,,,
13297,32598,neutral,,,,,,,,,,
13298,32597,neutral,,,,,,,,,,
13299,32596,neutral,,,,,,,,,,
13300,32595,neutral,,,,,,,,,,
13301,32594,neutral,,,,,,,,,,
13302,32504,neutral,,,,,,,,,,
13303,32593,neutral,,,,,,,,,,
13304,32592,neutral,,,,,,,,,,
13305,32591,neutral,,,,,,,,,,
13306,32590,negative,,,,,,,,,,
13307,32589,neutral,,,,,,,,,,
13308,32588,neutral,,,,,,,,,,
13309,32587,neutral,,,,,,,,,,
13310,32586,neutral,,,,,,,,,,
13311,32585,neutral,,,,,,,,,,
13312,32584,neutral,,,,,,,,,,
13313,32583,neutral,,,,,,,,,,
13314,32582,neutral,,,,,,,,,,
13315,32581,neutral,,,,,,,,,,
13316,32580,neutral,,,,,,,,,,
13317,32579,neutral,,,,,,,,,,
13318,32578,neutral,,,,,,,,,,
13319,32577,neutral,,,,,,,,,,
13320,32576,neutral,,,,,,,,,,
13321,32575,neutral,,,,,,,,,,
13322,32574,neutral,,,,,,,,,,
13323,32573,negative,1,,,,,,,,,
13324,32572,neutral,,,,,,,,,,
13325,32571,negative,1,,,,1,,1,,1,
13326,32570,neutral,,,,,,,,,,
13327,32569,negative,1,,,1,,,,1,,
13328,32568,neutral,,,,,,,,,,
13329,32567,neutral,,,,,,,,,,
13330,32566,neutral,,,,,,,,,,
13331,32565,neutral,,,,,,,,,,
13332,32564,neutral,,,,,,,,,,
13333,32563,neutral,,,,,,,,,,
13334,32562,neutral,,,,,,,,,,
13335,32561,neutral,,,,,,,,,,
13336,32560,neutral,,,,,,,,,,
13337,32559,neutral,1,,,,,,,1,,
13338,32558,neutral,,,,,,,,,,
13339,32557,neutral,,,,,,,,,,
13340,32556,neutral,,,,,,,,,,
13341,32555,neutral,,,,,,,,,,
13342,32554,neutral,,,,,,,,,,
13343,32553,neutral,,,,,,,,,,
13344,32552,neutral,,,,,,,,,,
13345,32551,neutral,,,,,,,,,,
13346,32550,neutral,,,,,,,,,,
13347,32549,neutral,,,,,,,,,,
13348,32548,neutral,,,,,,,,,,
13349,32547,neutral,,,,,,,,,,
13350,32546,neutral,,,,,,,,,,
13351,32545,neutral,,,,,,,,,,
13352,32544,neutral,,,,,,,,,,
13353,32543,neutral,,,,,,,,,,
13354,32542,neutral,,,,,,,,,,
13355,32541,neutral,,,,,,,,,,
13356,32540,neutral,,,,,,,,,,
13357,32539,neutral,,,,,,,,,,
13358,32538,neutral,1,,,,,,,,,
13359,32537,negative,1,,,,1,,1,1,1,
13360,32536,neutral,,,,,,,,,,
13361,32535,neutral,,,,,,,,,,
13362,32533,neutral,,,,,,,,,,
13363,32532,neutral,,,,,,,,,,
13364,32531,neutral,,,,,,,,,,
13365,32530,positive,,,,,,,,,,
13366,32529,neutral,,,,,,,,,,
13367,32528,neutral,,,,,,,,,,
13368,32527,neutral,,,,,,,,,,
13369,32526,neutral,,,,,,,,,,
13370,32525,neutral,,,,,,,,,,
13371,32524,neutral,,,,,,,,,,
13372,32523,neutral,,,,,,,,,,
13373,32522,neutral,,,,,,,,,,
13374,32521,neutral,,,,,,,,,,
13375,32520,neutral,,,,,,,,,,
13376,32519,neutral,,,,,,,,,,
13377,32518,neutral,,,,,,,,,,
13378,32517,neutral,,,,,,,,,,
13379,32516,neutral,,,,,,,,,,
13380,32515,neutral,,,,,,,,,,
13381,32514,negative,1,,,,,,,1,1,
13382,32513,neutral,,,,,,,,,,
13383,32512,neutral,,,,,,,,,,
13384,32511,neutral,,,,,,,,,,
13385,32510,neutral,,,,,,,,,,
13386,32509,neutral,,,,,,,,,,
13387,32508,neutral,,,,,,,,,,
13388,32507,neutral,,,,,,,,,,
13389,32506,neutral,1,,,,,,,1,,
13390,32505,positive,1,,,,,,,,,
13391,32503,neutral,,,,,,,,,,
13392,32502,neutral,,,,,,,,,,
13393,32501,neutral,,,,,,,,,,
13394,32500,neutral,,,,,,,,,,
13395,32499,neutral,,,,,,,,,,
13396,32498,neutral,,,,,,,,,,
13397,32497,neutral,,,,,,,,,,
13398,32496,neutral,,,,,,,,,,
13399,32495,neutral,,,,,,,,,,
13400,32494,neutral,,,,,,,,,,
13401,32493,neutral,,,,,,,,,,
13402,32492,neutral,,,,,,,,,,
13403,32491,negative,1,,,,,,,,,
13404,32490,neutral,1,,,,,,,1,,
13405,32489,neutral,,,,,,,,,,
13406,32488,neutral,,,,,,,,,,
13407,32487,neutral,,,,,,,,,,
13408,32486,neutral,,,,,,,,,,
13409,32485,neutral,,,,,,,,,,
13410,32484,neutral,,,,,,,,,,
13411,32483,neutral,1,,,,,,,,,
13412,32482,neutral,,,,,,,,,,
13413,32481,neutral,,,,,,,,,,
13414,32480,neutral,,,,,,,,,,
13415,32479,negative,1,,,,,,,1,1,
13416,32478,neutral,1,,,,,,,,,
13417,32477,negative,,,,,,,,,,
13418,32476,neutral,,,,,,,,,,
13419,32475,neutral,,,,,,,,,,
13420,32474,neutral,,,,,,,,,,
13421,32473,neutral,,,,,,,,,,
13422,32472,neutral,,,,,,,,,,
13423,32471,neutral,,,,,,,,,,
13424,32470,neutral,,,,,,,,,,
13425,32469,neutral,1,,,,,,,1,,
13426,32468,neutral,1,,,,,,,,,
13427,32467,negative,,1,,,,,,,,
13428,32466,neutral,,,,,,,,,,
13429,32465,neutral,,,,,,,,,,
13430,32464,neutral,,,,,,,,,,
13431,32463,neutral,,,,,,,,,,
13432,32462,neutral,,,,,,,,,,
13433,32461,neutral,,,,,,,,,,
13434,32460,neutral,,,,,,,,,,
13435,32459,neutral,,,,,,,,,,
13436,32458,neutral,,,,,,,,,,
13437,32457,neutral,1,,,,,,,,,
13438,32456,neutral,,,,,,,,,,
13439,32455,neutral,,,,,,,,,,
13440,32454,negative,1,,,,,,,,,
13441,32453,neutral,,,,,,,,,,
13442,32452,neutral,,,,,,,,,,
13443,32451,neutral,,,,,,,,,,
13444,32450,neutral,,,,,,,,,,
13445,32449,neutral,,,,,,,,,,
13446,32448,neutral,,,,,,,,,,
13447,32447,neutral,,,,,,,,,,
13448,32446,neutral,,,,,,,,,,
13449,32445,negative,,,,,,,,,,
13450,32444,neutral,,,,,,,,,,
13451,32443,neutral,,,,,,,,,,
13452,32442,negative,1,1,1,,,,,,1,
13453,32441,negative,,,,,,,,,,
13454,32440,neutral,,,,,,,,,,
13455,32439,neutral,,,,,,,,,,
13456,32438,neutral,,,,,,,,,,
13457,32437,neutral,,,,,,,,,,
13458,32436,neutral,,,,,,,,,,
13459,32435,neutral,,,,,,,,,,
13460,32434,neutral,,,,,,,,,,
13461,32433,neutral,,,,,,,,,,
13462,32432,neutral,,,,,,,,,,
13463,32431,neutral,,,,,,,,,,
13464,32430,neutral,,,,,,,,,,
13465,32429,neutral,,,,,,,,,,
13466,32428,neutral,,,,,,,,,,
13467,32427,neutral,,,,,,,,,,
13468,32426,neutral,,,,,,,,,,
13469,32425,neutral,,,,,,,,,,
13470,32424,neutral,,,,,,,,,,
13471,32423,neutral,,,,,,,,,,
13472,32422,neutral,1,,,,,,,1,,
13473,32421,neutral,,,,,,,,,,
13474,32420,neutral,,,,,,,,,,
13475,32419,neutral,,,,,,,,,,
13476,32418,neutral,,,,,,,,,,
13477,32417,negative,,,,1,,,,,,
13478,32416,neutral,,,,,,,,,,
13479,32415,neutral,,,,,,,,,,
13480,32414,neutral,,,,,,,,,,
13481,32413,neutral,,,,,,,,,,
13482,32412,neutral,,,,,,,,,,
13483,32411,neutral,,,,,,,,,,
13484,32410,neutral,,,,,,,,,,
13485,32409,neutral,,,,,,,,,,
13486,32408,neutral,,,,,,,,,,
13487,32407,neutral,,,,,,,,,,
13488,32406,neutral,,,,,,,,,,
13489,32380,neutral,,,,,,,,,,
13490,32405,neutral,1,,,,,,,,,
13491,32404,neutral,,,,,,,,,,
13492,32403,neutral,,,,,,,,,,
13493,32402,neutral,,,,,,,,,,
13494,32401,negative,1,,,,,,1,1,,
13495,32400,neutral,,,,,,,,,,
13496,32399,neutral,,,,,,,,,,
13497,32398,neutral,,,,,,,,,,
13498,32397,neutral,,,,,,,,,,
13499,32396,neutral,,,,,,,,,,
13500,32395,neutral,,,,,,,,,,
13501,32394,neutral,,,,,,,,,,
13502,32393,neutral,,,,,,,,,,
13503,32392,neutral,,,,,,,,,,
13504,32391,neutral,,,,,,,,,,
13505,32390,neutral,,,,,,,,,,
13506,32389,neutral,,,,,,,,,,
13507,32388,neutral,,,,,,,,,,
13508,32387,neutral,,,,,,,,,,
13509,32386,neutral,,,,,,,,,,
13510,32385,neutral,,,,,,,,,,
13511,32384,neutral,,,,,,,,,,
13512,32383,neutral,,,,,,,,,,
13513,32382,neutral,,,,,,,,,,
13514,32381,neutral,,,,,,,,,,
13515,32379,neutral,,,,,,,,,,
13516,32378,neutral,,,,,,,,,,
13517,32377,neutral,,,,,,,,,,
13518,32376,neutral,,,,,,,,,,
13519,32375,neutral,,,,,,,,,,
13520,32374,neutral,,,,,,,,,,
13521,32373,neutral,,,,,,,,,,
13522,32372,neutral,,,,,,,,,,
13523,32371,neutral,,,,,,,,,,
13524,32370,neutral,,,,,,,,,,
13525,32369,neutral,,,,,,,,,,
13526,32368,neutral,,,,,,,,,,
13527,32367,neutral,,,,,,,,,,
13528,32366,neutral,,,,,,,,,,
13529,32365,neutral,,,,,,,,,,
13530,32364,neutral,1,,,,,,,,,
13531,32363,neutral,,,,,,,,,,
13532,32362,neutral,,,,,,,,,,
13533,32361,neutral,,,,,,,,,,
13534,32360,neutral,,,,,,,,,,
13535,32359,neutral,,,,,,,,,,
13536,32358,neutral,,,,,,,,,,
13537,32357,neutral,,,,,,,,,,
13538,32356,neutral,,,,,,,,,,
13539,32355,neutral,,,,,,,,,,
13540,32354,neutral,,,,,,,,,,
13541,32353,neutral,,,,,,,,,,
13542,32352,neutral,,,,,,,,,,
13543,32351,neutral,,,,,,,,,,
13544,32350,neutral,,,,,,,,,,
13545,32349,neutral,,,,,,,,,,
13546,32348,neutral,,,,,,,,,,
13547,32347,neutral,,,,,,,,,,
13548,32346,neutral,,,,,,,,,,
13549,32345,neutral,,,,,,,,,,
13550,32344,neutral,,,,,,,,,,
13551,32343,neutral,,,,,,,,,,
13552,32342,neutral,,,,,,,,,,
13553,32341,neutral,,,,,,,,,,
13554,32340,neutral,,,,,,,,,,
